time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463659638	5.65184	-12.6377	-2.96885	-0.742746	-1.09045	lidar	1.61328	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.65184	-12.6377	-2.96885	-0.742746	-1.09045	radar	0	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.40862	-12.507	-2.93774	-0.78162	-1.01501	lidar	1.51052	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.40862	-12.507	-2.93774	-0.78162	-1.01501	radar	0	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.18234	-12.344	-2.91706	-0.835654	-0.963289	lidar	0.736487	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.18234	-12.344	-2.91706	-0.835654	-0.963289	radar	0	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	4.96386	-12.15	-2.87308	-0.901117	-0.919236	lidar	0.646321	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.96386	-12.15	-2.87308	-0.901117	-0.919236	radar	0	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.77991	-11.933	-2.87443	-0.97532	-0.89958	lidar	0.104743	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.77991	-11.933	-2.87443	-0.97532	-0.89958	radar	0	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.63176	-11.7099	-2.84369	-1.05544	-0.888843	lidar	0.117367	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.63176	-11.7099	-2.84369	-1.05544	-0.888843	radar	0	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.52476	-11.4558	-2.82317	-1.1586	-0.905034	lidar	0.115738	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.52476	-11.4558	-2.82317	-1.1586	-0.905034	radar	0	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.43779	-11.1764	-2.83765	-1.26564	-0.923626	lidar	0.113368	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.43779	-11.1764	-2.83765	-1.26564	-0.923626	radar	0	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.38566	-10.8987	-2.77884	-1.37744	-0.936108	lidar	0.365965	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.38566	-10.8987	-2.77884	-1.37744	-0.936108	radar	0	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.38344	-10.6347	-2.73827	-1.49673	-0.965916	lidar	0.393149	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.38344	-10.6347	-2.73827	-1.49673	-0.965916	radar	0	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.40183	-10.3858	-2.68467	-1.60795	-0.983591	lidar	0.364453	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.40183	-10.3858	-2.68467	-1.60795	-0.983591	radar	0	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.46984	-10.1229	-2.66626	-1.74239	-1.02438	lidar	0.485438	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.46984	-10.1229	-2.66626	-1.74239	-1.02438	radar	0	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.54418	-9.83949	-2.66461	-1.86205	-1.03217	lidar	0.0158617	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.54418	-9.83949	-2.66461	-1.86205	-1.03217	radar	0	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.67994	-9.5565	-2.68834	-2.00538	-1.06455	lidar	0.314268	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.67994	-9.5565	-2.68834	-2.00538	-1.06455	radar	0	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.81854	-9.29623	-2.73789	-2.11894	-1.07104	lidar	0.240903	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.81854	-9.29623	-2.73789	-2.11894	-1.07104	radar	0	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	4.98966	-9.05988	-2.76959	-2.23661	-1.08182	lidar	0.127515	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	4.98966	-9.05988	-2.76959	-2.23661	-1.08182	radar	0	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.15826	-8.81411	-2.82403	-2.32131	-1.05442	lidar	0.47548	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.15826	-8.81411	-2.82403	-2.32131	-1.05442	radar	0	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.37451	-8.58972	-2.83443	-2.42738	-1.04327	lidar	0.0397696	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.37451	-8.58972	-2.83443	-2.42738	-1.04327	radar	0	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.57185	-8.3606	-2.88672	-2.48735	-0.993338	lidar	0.880134	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.57185	-8.3606	-2.88672	-2.48735	-0.993338	radar	0	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.78244	-8.14682	-2.92131	-2.54337	-0.94492	lidar	0.714321	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.78244	-8.14682	-2.92131	-2.54337	-0.94492	radar	0	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.96606	-7.95046	-2.8864	-2.57661	-0.877889	lidar	1.27905	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.96606	-7.95046	-2.8864	-2.57661	-0.877889	radar	0	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.15247	-7.74705	-2.86275	-2.59539	-0.80178	lidar	1.58233	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.15247	-7.74705	-2.86275	-2.59539	-0.80178	radar	0	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.35911	-7.53987	-2.81967	-2.61576	-0.727337	lidar	1.56052	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.35911	-7.53987	-2.81967	-2.61576	-0.727337	radar	0	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.58527	-7.35067	-2.84283	-2.64162	-0.675293	lidar	0.788551	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.58527	-7.35067	-2.84283	-2.64162	-0.675293	radar	0	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.82267	-7.18875	-2.80046	-2.6835	-0.639677	lidar	0.475016	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.82267	-7.18875	-2.80046	-2.6835	-0.639677	radar	0	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	7.03334	-7.03063	-2.76881	-2.70135	-0.58852	lidar	0.786474	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.03334	-7.03063	-2.76881	-2.70135	-0.58852	radar	0	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.28652	-6.84259	-2.78433	-2.7095	-0.525574	lidar	1.05758	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.28652	-6.84259	-2.78433	-2.7095	-0.525574	radar	0	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.52813	-6.65691	-2.77319	-2.70681	-0.458336	lidar	1.1403	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.52813	-6.65691	-2.77319	-2.70681	-0.458336	radar	0	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.75357	-6.50637	-2.7084	-2.71784	-0.414617	lidar	0.810124	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.75357	-6.50637	-2.7084	-2.71784	-0.414617	radar	0	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.99672	-6.37203	-2.67361	-2.73993	-0.38861	lidar	0.263311	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	7.99672	-6.37203	-2.67361	-2.73993	-0.38861	radar	0	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.20159	-6.22433	-2.63923	-2.72942	-0.333887	lidar	0.876963	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.20159	-6.22433	-2.63923	-2.72942	-0.333887	radar	0	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.46066	-6.06186	-2.66371	-2.72518	-0.288505	lidar	0.574673	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.46066	-6.06186	-2.66371	-2.72518	-0.288505	radar	0	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.68183	-5.9129	-2.65866	-2.71255	-0.24256	lidar	0.546553	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.68183	-5.9129	-2.65866	-2.71255	-0.24256	radar	0	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.92685	-5.74957	-2.70475	-2.69531	-0.196643	lidar	0.75664	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	8.92685	-5.74957	-2.70475	-2.69531	-0.196643	radar	0	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.16185	-5.57083	-2.73743	-2.66279	-0.138874	lidar	0.969704	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.16185	-5.57083	-2.73743	-2.66279	-0.138874	radar	0	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.39816	-5.361	-2.74339	-2.61204	-0.0660058	lidar	1.27907	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.39816	-5.361	-2.74339	-2.61204	-0.0660058	radar	0	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.61478	-5.14784	-2.72591	-2.55762	0.00179982	lidar	1.10219	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.61478	-5.14784	-2.72591	-2.55762	0.00179982	radar	0	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.80995	-4.97602	-2.69501	-2.52936	0.0328515	lidar	0.324807	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.80995	-4.97602	-2.69501	-2.52936	0.0328515	radar	0	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	10.0143	-4.78775	-2.6551	-2.49764	0.0640096	lidar	0.374844	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0143	-4.78775	-2.6551	-2.49764	0.0640096	radar	0	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.2054	-4.55247	-2.65305	-2.43155	0.128413	lidar	1.02224	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2054	-4.55247	-2.65305	-2.43155	0.128413	radar	0	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3959	-4.32319	-2.65227	-2.37843	0.170923	lidar	0.444504	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.3959	-4.32319	-2.65227	-2.37843	0.170923	radar	0	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5708	-4.07622	-2.70329	-2.31344	0.222635	lidar	0.941161	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.5708	-4.07622	-2.70329	-2.31344	0.222635	radar	0	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7435	-3.83213	-2.74688	-2.2601	0.256171	lidar	0.479002	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7435	-3.83213	-2.74688	-2.2601	0.256171	radar	0	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8913	-3.5555	-2.79766	-2.18334	0.311899	lidar	1.06583	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.8913	-3.5555	-2.79766	-2.18334	0.311899	radar	0	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0465	-3.30083	-2.82973	-2.13774	0.327386	lidar	0.163773	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0465	-3.30083	-2.82973	-2.13774	0.327386	radar	0	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1778	-3.02107	-2.86773	-2.07417	0.360983	lidar	0.433851	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1778	-3.02107	-2.86773	-2.07417	0.360983	radar	0	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.2554	-2.70696	-2.85108	-1.97221	0.430124	lidar	1.15956	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.2554	-2.70696	-2.85108	-1.97221	0.430124	radar	0	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.2907	-2.42456	-2.76448	-1.87325	0.488196	lidar	1.44829	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2907	-2.42456	-2.76448	-1.87325	0.488196	radar	0	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3611	-2.12459	-2.81829	-1.80793	0.505483	lidar	0.349631	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3611	-2.12459	-2.81829	-1.80793	0.505483	radar	0	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3985	-1.83552	-2.77885	-1.73634	0.523698	lidar	0.218977	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3985	-1.83552	-2.77885	-1.73634	0.523698	radar	0	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.4088	-1.53219	-2.76583	-1.65452	0.550564	lidar	0.192207	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.4088	-1.53219	-2.76583	-1.65452	0.550564	radar	0	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3566	-1.23169	-2.73537	-1.54094	0.609408	lidar	0.926156	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.3566	-1.23169	-2.73537	-1.54094	0.609408	radar	0	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.2309	-0.929192	-2.71803	-1.38849	0.703967	lidar	2.22335	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.2309	-0.929192	-2.71803	-1.38849	0.703967	radar	0	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	11.0889	-0.657082	-2.72966	-1.24993	0.779253	lidar	1.5005	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	11.0889	-0.657082	-2.72966	-1.24993	0.779253	radar	0	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.9054	-0.391511	-2.76611	-1.10074	0.857783	lidar	1.78418	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.9054	-0.391511	-2.76611	-1.10074	0.857783	radar	0	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.6785	-0.174499	-2.71649	-0.935458	0.937983	lidar	1.78615	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.6785	-0.174499	-2.71649	-0.935458	0.937983	radar	0	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.4157	0.00469591	-2.72671	-0.760051	1.02862	lidar	2.12183	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.4157	0.00469591	-2.72671	-0.760051	1.02862	radar	0	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.1436	0.104152	-2.66302	-0.576615	1.11991	lidar	2.5069	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	10.1436	0.104152	-2.66302	-0.576615	1.11991	radar	0	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.83728	0.178244	-2.62816	-0.380905	1.20149	lidar	1.75303	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.83728	0.178244	-2.62816	-0.380905	1.20149	radar	0	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.54437	0.221052	-2.64447	-0.209159	1.25768	lidar	0.854532	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.54437	0.221052	-2.64447	-0.209159	1.25768	radar	0	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.25122	0.219642	-2.61702	-0.0365318	1.29634	lidar	0.43519	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.25122	0.219642	-2.61702	-0.0365318	1.29634	radar	0	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.98334	0.224956	-2.63998	0.0853211	1.2871	lidar	0.0707161	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.98334	0.224956	-2.63998	0.0853211	1.2871	radar	0	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.70432	0.205565	-2.6847	0.200917	1.2714	lidar	0.25101	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.70432	0.205565	-2.6847	0.200917	1.2714	radar	0	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.41571	0.175411	-2.74762	0.295658	1.23406	lidar	0.728653	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.41571	0.175411	-2.74762	0.295658	1.23406	radar	0	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.10517	0.139194	-2.79385	0.368716	1.16533	lidar	1.32454	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	8.10517	0.139194	-2.79385	0.368716	1.16533	radar	0	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.81472	0.071012	-2.84752	0.440638	1.11617	lidar	0.866331	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.81472	0.071012	-2.84752	0.440638	1.11617	radar	0	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.5278	0.0153994	-2.87292	0.480213	1.03767	lidar	1.631	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.5278	0.0153994	-2.87292	0.480213	1.03767	radar	0	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.25667	-0.0708566	-2.82409	0.536626	0.975786	lidar	1.12616	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.25667	-0.0708566	-2.82409	0.536626	0.975786	radar	0	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.97471	-0.200343	-2.83215	0.604628	0.933012	lidar	0.459084	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.97471	-0.200343	-2.83215	0.604628	0.933012	radar	0	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.76813	-0.374815	-2.75732	0.711337	0.938322	lidar	0.485371	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.76813	-0.374815	-2.75732	0.711337	0.938322	radar	0	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.56121	-0.553544	-2.75864	0.795277	0.927345	lidar	0.0328198	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.56121	-0.553544	-2.75864	0.795277	0.927345	radar	0	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.39464	-0.807385	-2.74298	0.930914	0.964809	lidar	0.390198	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.39464	-0.807385	-2.74298	0.930914	0.964809	radar	0	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.2834	-1.08069	-2.74819	1.07736	1.02021	lidar	0.827736	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.2834	-1.08069	-2.74819	1.07736	1.02021	radar	0	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.18408	-1.38903	-2.76704	1.22594	1.06034	lidar	0.440195	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.18408	-1.38903	-2.76704	1.22594	1.06034	radar	0	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.18744	-1.70915	-2.72857	1.41704	1.14488	lidar	1.85585	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.18744	-1.70915	-2.72857	1.41704	1.14488	radar	0	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.23152	-2.00244	-2.71518	1.59259	1.21342	lidar	1.20554	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.23152	-2.00244	-2.71518	1.59259	1.21342	radar	0	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.28808	-2.31254	-2.72793	1.75388	1.2441	lidar	0.246808	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.28808	-2.31254	-2.72793	1.75388	1.2441	radar	0	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.3957	-2.61738	-2.75277	1.92039	1.27606	lidar	0.300631	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.3957	-2.61738	-2.75277	1.92039	1.27606	radar	0	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.49574	-2.90725	-2.7778	2.04078	1.25303	lidar	0.172776	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.49574	-2.90725	-2.7778	2.04078	1.25303	radar	0	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60922	-3.22352	-2.86186	2.13361	1.20069	lidar	1.19536	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.60922	-3.22352	-2.86186	2.13361	1.20069	radar	0	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.73764	-3.54241	-2.94086	2.20328	1.13006	lidar	1.60481	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.73764	-3.54241	-2.94086	2.20328	1.13006	radar	0	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.86377	-3.85201	-2.97513	2.24646	1.04016	lidar	1.86548	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.86377	-3.85201	-2.97513	2.24646	1.04016	radar	0	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.98428	-4.15645	-2.97732	2.26824	0.938805	lidar	2.27917	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.98428	-4.15645	-2.97732	2.26824	0.938805	radar	0	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.09593	-4.40882	-2.93259	2.28882	0.858574	lidar	1.70396	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.09593	-4.40882	-2.93259	2.28882	0.858574	radar	0	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.23792	-4.67441	-2.94279	2.31233	0.789292	lidar	1.24261	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.23792	-4.67441	-2.94279	2.31233	0.789292	radar	0	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.37684	-4.90956	-2.90143	2.3372	0.729198	lidar	1.07933	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.37684	-4.90956	-2.90143	2.3372	0.729198	radar	0	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.50746	-5.17857	-2.84681	2.33442	0.636421	lidar	2.36974	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.50746	-5.17857	-2.84681	2.33442	0.636421	radar	0	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.6491	-5.44132	-2.85627	2.32931	0.559238	lidar	1.58654	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.6491	-5.44132	-2.85627	2.32931	0.559238	radar	0	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.77708	-5.67849	-2.81163	2.32375	0.489946	lidar	1.43164	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.77708	-5.67849	-2.81163	2.32375	0.489946	radar	0	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.93696	-5.95431	-2.81388	2.31446	0.418857	lidar	1.27898	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.93696	-5.95431	-2.81388	2.31446	0.418857	radar	0	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.07725	-6.2108	-2.76638	2.29959	0.350412	lidar	1.31295	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.07725	-6.2108	-2.76638	2.29959	0.350412	radar	0	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.2384	-6.44532	-2.72596	2.30545	0.313741	lidar	0.454746	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.2384	-6.44532	-2.72596	2.30545	0.313741	radar	0	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.40064	-6.69495	-2.71701	2.29852	0.267744	lidar	0.520475	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.40064	-6.69495	-2.71701	2.29852	0.267744	radar	0	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.54218	-6.96219	-2.70631	2.26697	0.200064	lidar	1.11816	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.54218	-6.96219	-2.70631	2.26697	0.200064	radar	0	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.66645	-7.25515	-2.71486	2.21183	0.114771	lidar	1.76737	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.66645	-7.25515	-2.71486	2.21183	0.114771	radar	0	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.80174	-7.50145	-2.72444	2.19029	0.078243	lidar	0.34894	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.80174	-7.50145	-2.72444	2.19029	0.078243	radar	0	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.92836	-7.78461	-2.72831	2.14786	0.0217339	lidar	0.775895	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
