time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453329744	7.89859	-6.35722	-2.71804	-2.67717	-0.343603	lidar	0.119384	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
1477010453384703	8.02017	-6.28392	-2.69272	-2.67959	-0.31682	radar	0.519151	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.15294	-6.20288	-2.706	-2.6879	-0.307713	lidar	0.196173	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.23453	-6.11293	-2.62609	-2.64674	-0.218373	radar	5.68893	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.35166	-6.02785	-2.64715	-2.64466	-0.205303	lidar	0.386025	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.50439	-5.97169	-2.70028	-2.68766	-0.257872	radar	2.2933	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.64344	-5.89631	-2.71659	-2.69649	-0.252217	lidar	0.0800155	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.73693	-5.80065	-2.62502	-2.65095	-0.158074	radar	6.57759	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.86597	-5.71182	-2.64433	-2.6474	-0.145764	lidar	0.282628	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.95677	-5.62598	-2.58826	-2.61266	-0.0789515	radar	3.35914	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.0694	-5.53599	-2.60974	-2.60211	-0.0645606	lidar	0.404844	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.21313	-5.47403	-2.66466	-2.6396	-0.122972	radar	3.73233	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.34447	-5.38501	-2.6842	-2.63576	-0.112405	lidar	0.202904	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.43088	-5.28173	-2.59565	-2.58232	-0.0199702	radar	6.1664	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.55449	-5.18757	-2.61502	-2.57306	-0.00968069	lidar	0.183126	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.65148	-5.09229	-2.56167	-2.53533	0.051991	radar	3.05447	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.76804	-4.99195	-2.58098	-2.52097	0.0632582	lidar	0.220525	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.85987	-4.88741	-2.53674	-2.47768	0.125171	radar	2.63934	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.96892	-4.78684	-2.54935	-2.46243	0.133228	lidar	0.117491	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0483	-4.6696	-2.50771	-2.40774	0.203626	radar	3.06473	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1525	-4.54506	-2.54199	-2.37919	0.220244	lidar	0.527136	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.2366	-4.42559	-2.5296	-2.33658	0.263533	radar	1.16814	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3421	-4.28265	-2.58514	-2.30228	0.282191	lidar	0.886529	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4641	-4.1894	-2.62182	-2.32246	0.227462	radar	1.89657	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5618	-4.04877	-2.66028	-2.29175	0.244326	lidar	0.652623	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6605	-3.93381	-2.66967	-2.27786	0.243975	radar	0.0852599	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7577	-3.8031	-2.69417	-2.25621	0.251574	lidar	0.170259	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8068	-3.65863	-2.64866	-2.17812	0.349284	radar	5.1715	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.884	-3.51932	-2.66728	-2.14805	0.359298	lidar	0.246439	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9876	-3.42226	-2.69855	-2.17708	0.284456	radar	3.40295	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0633	-3.27222	-2.74725	-2.14557	0.300131	lidar	0.814607	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.1072	-3.11737	-2.72435	-2.07287	0.385425	radar	3.95142	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1739	-2.95524	-2.76022	-2.03746	0.398337	lidar	0.52459	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.2243	-2.80459	-2.76053	-1.99264	0.431136	radar	0.666559	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2808	-2.63715	-2.79619	-1.95647	0.442291	lidar	0.460132	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2229	-2.43214	-2.76442	-1.77441	0.68636	radar	29.4726	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2358	-2.27699	-2.76272	-1.72741	0.694877	lidar	0.335221	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3367	-2.18167	-2.70952	-1.81424	0.496105	radar	20.2384	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3683	-2.01727	-2.73737	-1.78076	0.500992	lidar	0.221186	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3751	-1.85987	-2.73943	-1.7253	0.543191	radar	0.948016	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3857	-1.70138	-2.749	-1.68786	0.549891	lidar	0.205636	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3265	-1.53963	-2.76162	-1.57137	0.685797	radar	9.83109	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3139	-1.39144	-2.7736	-1.52976	0.692088	lidar	0.220624	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2654	-1.22687	-2.79692	-1.44289	0.768245	radar	3.05906	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2273	-1.09596	-2.75961	-1.39377	0.775864	lidar	0.529174	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.1064	-0.931028	-2.84968	-1.241	0.953778	radar	17.8953	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.0416	-0.781623	-2.8739	-1.18418	0.960986	lidar	0.526683	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.9922	-0.646158	-2.83607	-1.15227	0.924804	radar	1.16272	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.9151	-0.51722	-2.81805	-1.09429	0.932412	lidar	0.211179	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8153	-0.378391	-2.86129	-1.0122	0.9825	radar	1.76481	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7155	-0.2722	-2.82584	-0.945999	0.996133	lidar	0.537486	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.5465	-0.13933	-2.9801	-0.809918	1.12672	radar	13.4403	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.4149	-0.0562949	-2.93944	-0.730372	1.1463	lidar	0.805908	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.3244	0.0327738	-2.84942	-0.692558	1.10651	radar	2.29071	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.1915	0.0841669	-2.79401	-0.609477	1.13238	lidar	1.123	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0435	0.160027	-2.83045	-0.528739	1.15888	radar	1.05202	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.89683	0.182983	-2.77608	-0.43585	1.1921	lidar	1.39688	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.74357	0.231665	-2.79604	-0.356341	1.21031	radar	0.712579	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.58724	0.217393	-2.74123	-0.249876	1.2549	lidar	2.03603	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.43057	0.240812	-2.75748	-0.171253	1.26639	radar	0.443855	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.27407	0.233237	-2.74275	-0.0813449	1.28843	lidar	0.429995	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.12251	0.235645	-2.73696	-0.00697069	1.29179	radar	0.0697359	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.96888	0.238699	-2.74531	0.0598932	1.28666	lidar	0.0513244	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.86079	0.195385	-2.5585	0.14987	1.30703	radar	6.70294	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.72939	0.194075	-2.55597	0.202531	1.28692	lidar	0.342728	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.53722	0.21427	-2.79146	0.222767	1.22665	radar	11.6644	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.38423	0.195077	-2.79787	0.275494	1.21036	lidar	0.245508	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.22963	0.158899	-2.81084	0.333824	1.2008	radar	0.506314	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.08189	0.141247	-2.80718	0.370916	1.17002	lidar	0.723144	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.93339	0.0955188	-2.81339	0.423459	1.15705	radar	0.50395	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.78755	0.0579187	-2.80965	0.463613	1.13208	lidar	0.546839	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.64246	0.0121035	-2.8432	0.496925	1.09676	radar	1.16732	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.50005	-0.037569	-2.83541	0.535051	1.07358	lidar	0.522584	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.33491	-0.0602367	-2.93527	0.522855	0.987824	radar	5.63889	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.20405	-0.095522	-2.91104	0.542602	0.957341	lidar	0.987341	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.10417	-0.188387	-2.81204	0.623965	1.00268	radar	3.7271	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.97793	-0.248919	-2.78734	0.656161	0.979254	lidar	0.632773	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.86939	-0.342773	-2.7531	0.717676	0.993952	radar	0.633891	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.75966	-0.421428	-2.72765	0.757711	0.97938	lidar	0.339479	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.66787	-0.526489	-2.6965	0.822164	0.997377	radar	0.527981	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.56678	-0.621345	-2.68181	0.866181	0.986656	lidar	0.200281	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.52127	-0.782636	-2.63465	0.99682	1.09861	radar	6.53166	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.44689	-0.913872	-2.64396	1.0613	1.1025	lidar	0.041638	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.39584	-1.05114	-2.65596	1.13853	1.13237	radar	0.434495	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.34319	-1.19069	-2.68139	1.20291	1.13903	lidar	0.277556	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.2978	-1.31519	-2.68036	1.25414	1.12843	radar	0.228928	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.25897	-1.44086	-2.67712	1.30918	1.12729	lidar	0.00874918	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.25954	-1.61244	-2.72758	1.42712	1.22035	radar	4.4452	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.2427	-1.74911	-2.7302	1.48778	1.2197	lidar	0.00379012	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.27483	-1.93706	-2.80306	1.61706	1.31414	radar	5.03481	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.29824	-2.08294	-2.78578	1.69454	1.32059	lidar	0.185051	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.31196	-2.20635	-2.70525	1.73912	1.27265	radar	2.78131	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.34684	-2.34898	-2.69922	1.81216	1.27618	lidar	0.0328409	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.36126	-2.47602	-2.63581	1.85144	1.2279	radar	2.09503	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.39157	-2.63672	-2.6752	1.90743	1.21284	lidar	0.655953	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.44807	-2.79466	-2.72836	1.97862	1.22142	radar	0.685103	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49444	-2.95686	-2.7694	2.02922	1.20111	lidar	0.803804	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.54881	-3.09356	-2.74329	2.07789	1.1754	radar	0.814761	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.60477	-3.24904	-2.7773	2.12163	1.15128	lidar	0.769995	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.6707	-3.37617	-2.72632	2.16682	1.12262	radar	1.53208	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.73117	-3.5305	-2.76206	2.20011	1.09067	lidar	1.10797	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.8021	-3.65902	-2.73113	2.23957	1.06324	radar	1.21472	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.86074	-3.82011	-2.77209	2.25669	1.01773	lidar	1.95434	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.92488	-3.93664	-2.69169	2.28521	0.980624	radar	2.81625	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.98183	-4.09877	-2.72959	2.29058	0.927938	lidar	2.36472	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.0916	-4.24551	-2.83235	2.33375	0.92445	radar	2.47083	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.16047	-4.40816	-2.8635	2.33611	0.872319	lidar	2.12073	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.23885	-4.52399	-2.79581	2.36016	0.842797	radar	2.11917	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.29409	-4.6931	-2.82036	2.34446	0.777027	lidar	3.15461	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.35803	-4.79211	-2.71517	2.35911	0.744843	radar	3.6826	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.40686	-4.93354	-2.7239	2.34613	0.692148	lidar	2.18488	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.51366	-5.06334	-2.86252	2.37388	0.692743	radar	6.09796	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.57179	-5.21375	-2.87567	2.35679	0.638101	lidar	2.21906	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.63098	-5.30699	-2.68835	2.36611	0.602618	radar	9.00605	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.69211	-5.45652	-2.69454	2.35034	0.551244	lidar	1.87175	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.78738	-5.57649	-2.74372	2.36904	0.541939	radar	2.79299	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.85964	-5.72659	-2.75525	2.35497	0.495937	lidar	1.39531	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.91982	-5.81927	-2.57365	2.35855	0.464892	radar	8.38814	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.97975	-5.95815	-2.5746	2.34121	0.420395	lidar	1.3591	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.08481	-6.07973	-2.65838	2.35855	0.417177	radar	2.14205	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.15012	-6.23246	-2.67134	2.33369	0.367712	lidar	1.57366	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.26423	-6.36169	-2.75984	2.34968	0.365677	radar	1.84924	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.33481	-6.51945	-2.77513	2.32319	0.317508	lidar	1.45187	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.39684	-6.6181	-2.61585	2.31845	0.28994	radar	6.18802	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.44911	-6.76309	-2.61325	2.28874	0.243082	lidar	1.44278	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.52547	-6.87504	-2.59114	2.28926	0.229459	radar	0.768675	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.56946	-7.03505	-2.59946	2.24689	0.173286	lidar	1.91717	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.67692	-7.16784	-2.71241	2.25992	0.181789	radar	3.13819	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.73412	-7.33521	-2.73358	2.22184	0.132797	lidar	1.50107	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.79217	-7.45038	-2.61118	2.20562	0.102096	radar	4.69042	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.84762	-7.59145	-2.61389	2.18168	0.0720977	lidar	0.5555	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.94935	-7.72521	-2.72602	2.19528	0.0884356	radar	3.47693	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.01107	-7.87711	-2.73923	2.17036	0.0583268	lidar	0.542593	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.09741	-8.00685	-2.79323	2.17324	0.0612376	radar	0.922773	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.14046	-8.15874	-2.80692	2.13789	0.0222473	lidar	0.910179	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.17294	-8.2734	-2.62944	2.10437	-0.0255108	radar	8.66582	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.21805	-8.41792	-2.63233	2.0773	-0.0514841	lidar	0.43989	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.28956	-8.54939	-2.6541	2.0751	-0.0489972	radar	0.167064	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.32794	-8.70458	-2.66553	2.04129	-0.0803238	lidar	0.586142	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.39297	-8.84082	-2.68233	2.03549	-0.080128	radar	0.153689	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.42607	-8.99812	-2.69325	2.00055	-0.110763	lidar	0.570528	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.49331	-9.13081	-2.75226	2.00401	-0.0958474	radar	1.02153	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.51736	-9.28973	-2.77542	1.96502	-0.130043	lidar	0.762968	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.57264	-9.43296	-2.78119	1.95613	-0.130982	radar	0.0705643	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.6049	-9.59703	-2.79724	1.92518	-0.15473	lidar	0.353658	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.65804	-9.7331	-2.82762	1.92284	-0.145489	radar	0.352358	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.68075	-9.88852	-2.84558	1.89155	-0.169467	lidar	0.385063	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.7063	-10.016	-2.79724	1.86817	-0.190181	radar	0.798219	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.7462	-10.1499	-2.79736	1.85847	-0.190362	lidar	2.28604e-05	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.75322	-10.2835	-2.6868	1.8143	-0.239506	radar	4.43511	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.78046	-10.4334	-2.69327	1.79452	-0.246071	lidar	0.0319117	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.83153	-10.5896	-2.74971	1.79749	-0.222144	radar	1.08129	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.85967	-10.7414	-2.7547	1.78096	-0.226392	lidar	0.0147186	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.86818	-10.8696	-2.70231	1.75049	-0.253853	radar	1.11232	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.8793	-11.0149	-2.71695	1.72679	-0.264705	lidar	0.113189	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.89561	-11.1463	-2.71851	1.71322	-0.263545	radar	0.37563	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89158	-11.3011	-2.74277	1.68069	-0.282578	lidar	0.334151	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.91103	-11.4427	-2.77058	1.67447	-0.269175	radar	0.427869	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.89915	-11.5995	-2.79433	1.64041	-0.289418	lidar	0.364039	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.83326	-11.7208	-2.6127	1.54327	-0.408071	radar	15.432	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.80856	-11.8668	-2.61595	1.5076	-0.421114	lidar	0.22457	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.77818	-12.007	-2.58041	1.46074	-0.455575	radar	1.17915	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.73182	-12.1545	-2.59247	1.41525	-0.475451	lidar	0.448629	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.69413	-12.2912	-2.57675	1.37527	-0.493885	radar	0.293733	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.63445	-12.4421	-2.60031	1.32677	-0.514172	lidar	0.436016	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.52793	-12.5521	-2.49714	1.21399	-0.634987	radar	9.54239	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.44966	-12.6806	-2.5076	1.16005	-0.653118	lidar	0.518365	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.30575	-12.7615	-2.41673	1.00949	-0.822494	radar	16.3942	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.18991	-12.8678	-2.44852	0.935781	-0.852545	lidar	1.56382	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	9.03936	-12.9516	-2.42943	0.801292	-0.976241	radar	7.58236	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	8.92333	-13.0357	-2.43074	0.732731	-0.990238	lidar	0.591885	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.80173	-13.1132	-2.43357	0.653816	-1.0234	radar	0.708484	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.66299	-13.1885	-2.45712	0.578733	-1.03977	lidar	0.776211	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.44769	-13.2043	-2.52408	0.372528	-1.25973	radar	22.8028	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.31703	-13.2319	-2.51978	0.297575	-1.2712	lidar	0.536795	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.19751	-13.2661	-2.48509	0.247232	-1.23915	radar	1.48204	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.04292	-13.2906	-2.50751	0.168077	-1.24748	lidar	0.475276	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.89164	-13.305	-2.5402	0.0812147	-1.27538	radar	0.659385	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.72741	-13.3045	-2.56961	-0.000541567	-1.28362	lidar	0.735484	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.59926	-13.3014	-2.56568	-0.062069	-1.27856	radar	0.0823494	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.44624	-13.2865	-2.60154	-0.132577	-1.28126	lidar	0.675355	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.28114	-13.2428	-2.67013	-0.234581	-1.32799	radar	1.90022	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.12238	-13.1993	-2.69538	-0.311638	-1.32938	lidar	0.367886	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	6.98866	-13.1534	-2.65923	-0.374628	-1.31008	radar	1.04744	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.80737	-13.1172	-2.73457	-0.428237	-1.2858	lidar	1.53792	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.6783	-13.0605	-2.75132	-0.490682	-1.28552	radar	0.276546	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.51132	-13.0116	-2.82152	-0.53351	-1.25892	lidar	1.50811	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.43253	-13.0032	-2.53568	-0.530446	-1.142	radar	23.7441	6.27012	-13.1139	6.25	-13.05	-1.81729	0
